seed_keyword,keyword,source,provider,rank,score_hint,monthlyPcQcCnt,monthlyMobileQcCnt,naver_total_qc,mobile_ratio,pc_ratio,trend_avg_1d,trend_max_1d,trend_min_1d,trend_last_1d,trend_first_1d,trend_growth_1d,trend_avg_7d,trend_max_7d,trend_min_7d,trend_last_7d,trend_first_7d,trend_growth_7d,trend_avg_30d,trend_max_30d,trend_min_30d,trend_last_30d,trend_first_30d,trend_growth_30d,trend_data_source,predicted_search_volume,trend_reference,naver_score_norm,trend_score_norm,weighted_score,final_rank,category
갓생,갓생 루틴,google_trends,google_trends,2,,90.0,240.0,330.0,0.7272727272727273,0.2727272727272727,84.21052,84.21052,84.21052,84.21052,84.21052,0.0,44.36089714285715,84.21052,26.31578,84.21052,47.36842,36.8421,51.315785000000005,100.0,26.31578,84.21052,42.10526,42.10526,naver_datalab,330.0,51.315785000000005,1.0,1.0,1.0,1,related
갓생,"갓생 루틴 루티너리 - 하루 습관 계획표, 투두리스트",google_trends,google_trends,1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.948336918875924,0.0,0.0,56.948336918875924,-56.948336918875924,0.0,288.76135777067054,0.0,288.76135777067054,0.0,577.5227155413411,ml_inferred,0.0,0.0,0.0,0.0,0.0,2,related
갓생,갓생 사는 토크,google_trends,google_trends,3,,,,0.0,,,58.92827033540126,58.92827033540126,58.92827033540126,58.92827033540126,58.92827033540126,0.0,3.061778587735958,4.110946118101649,2.0126110573702674,2.0126110573702674,4.110946118101649,-2.0983350607313813,0.0,64.17883984869977,0.0,64.17883984869977,0.0,128.35767969739953,ml_inferred,0.0,0.0,0.0,0.0,0.0,3,related
갓생,마이메르시 - 보건의료인 갓생좌표,google_trends,google_trends,4,,,,0.0,,,33.5878440505509,33.5878440505509,33.5878440505509,33.5878440505509,33.5878440505509,0.0,0.0,15.122777115558556,0.0,0.0,15.122777115558556,-15.122777115558556,0.0,175.75398379807496,0.0,175.75398379807496,0.0,351.5079675961499,ml_inferred,0.0,0.0,0.0,0.0,0.0,4,related
